did,louvain_community
did:plc:lxvdmbhqqjemdcxxm3gnkdf4,2
did:plc:atyopcu6kevbs26jqrx564qz,2
did:plc:6mh5oksv54clmb2oo5uuacrv,4
did:plc:6eiccqzvhuenq2f7lxqnwasa,4
did:plc:yk5uhconyxc4nljwdvyuvdrd,4
did:plc:n3imka5lhde6bsrecpf3jbyi,4
did:plc:usniseullnksbzx5ugwejqli,4
did:plc:lc2r7f43yqlo3clav2aysr4j,1
did:plc:huuqh33s3vbhmlnhotkyax27,0
did:plc:cdyvhefdsh7ow4j7gtirqyjt,0
did:plc:7cl4lgsl5oi3zcpidwm6f226,0
did:plc:7grhrlvfvyhz2uwhfqm3ymb2,0
did:plc:5moli2upslxww5hykpskl3fd,0
did:plc:yhzdy5bbujxg3gf2ocnh7ytf,0
did:plc:abg3e3es5bg6o6pipdrhak3j,5
did:plc:wlq5denegl4hga34ihaflebn,0
did:plc:q7ysbryshwxc2pixprvix5lq,1
did:plc:u2gcdwidh3z46x5a2dsl43gd,0
did:plc:2vjllehf46nlm23mgq3nox54,5
did:plc:on267e6jpkkc42giifvftjrz,5
did:plc:t5ubddwbagcq2txkdehmqrup,0
did:plc:6x5hnkfkiczewgdvmrzld4ue,5
did:plc:5cbyigevmmlufdgpl5mx7vzx,1
did:plc:osxjiu3j6rf5e7ze7rfboiyv,3
did:plc:rmwj3ffhxuzbnf5icgyofxo3,1
did:plc:zd2tii5ej74ikit7qg2dt73a,1
did:plc:if3xxx53rpwszijvcdbta4kv,5
did:plc:xgouwk3vgushx62fo6qtianx,5
did:plc:fhv5yvqcep2ukku2ls6avmdr,1
did:plc:c6mvbzn2nm2xhaigxjsnlysd,5
did:plc:slo6mpsu7oytu6i5qt5cfeoo,0
did:plc:kvphkrl2o3rg5nq472mcpaei,0
did:plc:uhqu6kpurmj5o5jbnn4kobkc,0
did:plc:dlvpoucwtlaoyf723bdfkovh,1
did:plc:xtmzpwc7kfkdcdgpay5aghvu,4
did:plc:uq7t6gtpgvob4jlhvhjderqc,4
did:plc:m5sxf5a2utcvaq3k2wdlps4j,1
did:plc:pfwkmc5zkno4novn7gevqwip,1
did:plc:rqloflmjsjruqbhgxxtt533r,4
did:plc:ybuas2ycaiqrhwmnnwonbxic,3
did:plc:bqjsji4dso7vfh2t4pntr4x2,3
did:plc:slav7uay33z4q526hoadlb6s,3
did:plc:pu3eyk7zlepumfee7qgb6sl2,3
did:plc:tz7zh4j2k7nwscnzgm4m2wjn,3
did:plc:isffefkub2xgyfn4fbnlzpqj,3
did:plc:gyhduon2en7y2samu7f35db7,4
did:plc:v6fmttwgvzclxamxuoknmj5r,4
did:plc:eri37wwb7d53clnxvtjlzkhi,4
did:plc:r3qi6hkejinwg6rgbdgyijxs,4
did:plc:rpg3g7vhapbklci3dcgfk5gb,4
did:plc:4z5yi6rap7xmwsagrbbo57sh,4
did:plc:vymk23dcw3rsxww3ffmv3n35,1
did:plc:dqz6eucwdrrt4kserd37tyy5,6
did:plc:f636gqqu5zqwd7xvxifrjlwx,2
did:plc:w4lveenpjymzrvadn4rjcuxr,3
did:plc:7jqpud72dd7vlucunx4bofju,2
did:plc:vlwxxdybl667sw2gk3naimrp,0
did:plc:wdxoaq3hdmmp7i3wwbxaxn5i,0
did:plc:zmryxsis2urrsddra7i2qely,0
did:plc:3g3kfaqou43rgqoricjuuc5c,2
did:plc:cdlqys4qcx2o4gkzrjwtu7zh,2
did:plc:tpl4pgycpidi7qzezau4j4bw,2
did:plc:zitbjqsscr5dj5rnt4aqmxfq,5
did:plc:fumjwukwiyekfaikpjuirukg,3
did:plc:bpl2kwefvnz3txwvy6x4yub7,3
did:plc:7f5ktpskaj6thdymq75ob5uh,3
did:plc:syp3zudyu3chyblh7gc2oemh,3
did:plc:u5mmpo6d6he7qwcn535al476,3
did:plc:7ctvp7ygzjbscagfaomq75gx,5
did:plc:px5d3pokulgyy4bjxdspngo3,5
did:plc:2jizbh5bb2jno3ky6ecaqao5,5
did:plc:cbf7roft3hegcjg4lwsoc3s2,5
did:plc:vdcxdlg4kbwqufrmnkedvoln,5
did:plc:drahi7mf5vqxcmuablg6azub,5
did:plc:w462v4pabgmte7xwmjfp2dhz,6
did:plc:efym7vdu3czjy3unyrcmvssz,6
did:plc:ya3ealnc63hjks6dpn75jwxx,6
did:plc:teqdnn2zojuny4fbnofxk4mf,6
did:plc:x7sz7obok2ucyckzj3n4c4as,5
did:plc:onn2ivfkageunsk6dzanjqsm,0
did:plc:e2zjxok622zf3zydlguqhd4y,0
did:plc:ahxgqvv2phcrzqpuhc24tp4p,0
did:plc:rqryxquav4uac63sfn4qdmqh,2
did:plc:cfbqyg7tk7v2su2x52zyifks,0
did:plc:ipigi2e4exdb4blg2vhvcxhg,0
did:plc:gdvrdwf2stzf7wmnbhs7v54q,0
did:plc:kt2ck45lpqyrg2vpaeq4br7g,0
did:plc:kbjwkx4hnsr2hzlkabugodv4,0
did:plc:qz7h5udfxyif55jzphlxpwhi,0
did:plc:f6xwtx4656n6rzclnxw72kqo,0
did:plc:rxohbm3fntvybtyz5afsg4ls,0
did:plc:iadfzbvbjqevvoapuxf2p55q,0
did:plc:ggizi2rxtvughooaaxb7nuhq,0
did:plc:ewdmotjgemuzjpfyvy23npau,0
did:plc:haeqlkakad3a4ax23xnpufyf,0
did:plc:syqfayusxe5vvlg6wx7r7is2,0
did:plc:zj762du6j3fe4fhkzbh5zgv5,0
did:plc:vvtpcmksgbgayjqquczzknoa,0
did:plc:aoawzisbalfcrraqm3w5y4eg,0
did:plc:cgcq64iovug4keuilnd6nimt,0
did:plc:iybhwsyslpqxnk3v6ace6a5m,0
did:plc:dqodrazi42poifiegucedxbj,0
did:plc:jjgs6hno4ji5ymxqdaf57ofd,0
did:plc:akcvxbda7ab5ulfu7g2cdmdm,0
did:plc:obrif3ptcbc66jdvdn22wjoz,0
did:plc:eqndq2qqcup2rej3vzqhkmn4,0
did:plc:kd6noq5usiunltdngs76ggnl,0
did:plc:3s7gpv42sm7y3li3leorqywp,0
did:plc:23pwckasz4edd5754kccdulc,0
did:plc:uzpa4cck3bt3m7rip5tkrcut,0
did:plc:ygtqbog432gwftypuykh2bb2,0
did:plc:fzcfuidqxtfp4hvlicilczkp,0
did:plc:73mpwoldxb7e6x2swmmriob3,3
did:plc:gv5hm63f2wzdsi4cnkjfftns,3
did:plc:d7y4r3nqrexumqdq4lxtfn2c,3
did:plc:nupnuopot2tmykog76vi74xf,0
did:plc:2o2jai5wtubrlt7d6wy72hyx,0
did:plc:cdjeqe35uuyipxh444foug7c,0
did:plc:h263v64r2elt6373hltwsvzb,0
did:plc:vy6fa3wqhehi354um57aof3z,0
did:plc:cox23jze2j5thpvfjilqy26o,0
did:plc:fo7bnxfw7en47mqbsk6q5nax,0
did:plc:dgfkun3aubkviforfpxqaqmb,0
did:plc:o6fx6spclwi2vref5ov7bzdl,0
did:plc:fixyvatvx77ng24u4boie5ml,0
did:plc:oar3vdxzudj5y5uszaje3knf,0
did:plc:d5kxr5amrrgqlepuyd45c7kw,0
did:plc:fc7qrgyzawp3nhfbcpauxa6x,0
did:plc:2g6ciwavlicedt4mjb3eeouh,0
did:plc:34omghffvt4v5yiq2iyc4si6,0
did:plc:gp766jn5sd4fici64ubwtvgj,0
did:plc:hnil5ju6t6scf5ky6jbu3um6,0
did:plc:hsifajb254ksqdjiwy3lbghz,0
did:plc:epxvdzrr4sd7lcji5vez4x7q,0
did:plc:m7wpkgjdsxrzyeefqku626mp,0
did:plc:377szmobv24dravpuuu5ihem,0
did:plc:wnv7osrtmcvo3nyzlva3a7ji,0
did:plc:po6aau43fegham3xzxdh6qyq,0
did:plc:kzn72kdcs2fv4jmxndfab7l6,0
did:plc:odmevz5fq3vc2udkjvk36zfn,0
did:plc:u7kuhqmolhlmimlfguxqkivn,0
did:plc:s2l6iuycd45p5ydts75b52km,0
did:plc:vqbz2rsrmw6tb736frlklwnz,0
did:plc:eprlmnwwrsg3s4wgwohitdlc,0
did:plc:kgihv26oznpn6cu3p45jzydp,0
did:plc:de5x2ahlf2hujoc45ptiphdq,0
did:plc:jejgypykci5rdnczubx6s27s,0
did:plc:ovyfm26mzyfuodxpwbyjawf3,0
did:plc:7fzt44e2vn3tfzftahicqyyc,0
did:plc:q2flxslaueyvmizdnipf6cra,0
did:plc:nku6ca4aydh63mn7ju4dwzwk,0
did:plc:6vnk2v45vdpzzxz7ruiec3qa,0
did:plc:trpapdy5wnb54d6dwn6bz52m,0
did:plc:5tjd2vacjdvlwmxs3xt3gprv,0
did:plc:vuvpxavjfcuiqdcjety37loc,0
did:plc:yzk65g67jjun6ml2n3bewfwl,0
did:plc:kup2dxtfk4jelusiz465cfpd,0
did:plc:7hygc7jytj5skvqxr25ceguw,0
did:plc:q3akmgqc462pupsfsdsvar74,0
did:plc:aoie5d3k3sygqa5m6b2gofu5,0
did:plc:nglf3hvprnququ5tfhjb42fj,2
did:plc:jwbknebg7zlnxxx5qxlkxjvc,2
did:plc:wigmkwqalspxae6i4duer3v3,2
did:plc:lt3kem24ld2a5tikl6qg5v2n,2
did:plc:hqpigbrvvdiks3jnjpw5huug,2
did:plc:isuuhpwokcznwfqpqymu6yjp,2
did:plc:xkjembetngn2uanho7zmodin,2
did:plc:ascmezkcvisn6mfrkbygue7b,2
did:plc:aq5pcjcybcn5uhp7l7pfz7sz,2
did:plc:w4yqclwsymfjkmaawwcpqzod,2
did:plc:wvoa34tmjo6zztyhzvgldvom,2
did:plc:oecwcarwoyzbqv2kghhbwn77,0
did:plc:bg65l4bwu7ic5hsmatfeakbn,0
did:plc:gmg7xwnep3q3is3mt776syds,0
did:plc:542d7hnrdfvkldeieefmajxl,0
did:plc:ekujnqyi74u7anhxxihtnrph,1
did:plc:spuypdnqitwfk55nkqetheg4,4
did:plc:v2e75i3k55nzt546uf34fgzg,4
did:plc:6n24ele3n2yfwuaclrfob25w,2
did:plc:622twzpatzz74jp3xr2l6sbl,4
did:plc:qg7fnae6c3uujbbljlbvfzax,0
did:plc:vfih2bgdbq7beoodnlhg3oqa,0
did:plc:u5keu5vpsbpczqhm4kl74kfu,6
did:plc:iftqaalkhnkehdnmkictdq7m,0
did:plc:2cbzs4z4qbsykm5cg7hq4uji,0
did:plc:caxbeyd4vt3hyzogzmybatsc,1
did:plc:mkky7kfyuijbc66svdi5fqaj,5
did:plc:gclc6caoe7a7ctbshdwqn4nn,0
did:plc:wuovezlslxidioqoklnlww36,5
did:plc:7lqpdof4fqal4imvharp66vb,1
did:plc:4p44mw3ez6kibryt5ahlecr5,5
did:plc:eizyvhtud4nnlpvx6bywlx2x,2
did:plc:tfhoxrfmy5z6sppgnpusfiup,0
did:plc:x7wkwmms3z4xypcqvkujm5ll,2
did:plc:b3asuxbtzvnuywouxzycnvi4,0
did:plc:cnbyity6mutn2wy5vsi6mcel,0
did:plc:eljypllubrt4y22pfgskbtci,0
did:plc:rvsullaeut5gf6dtza5igaou,0
did:plc:zzrrdkfvqyzkfgah2thwdf32,3
did:plc:mhetw7wajapbvj4ni3iimyro,0
did:plc:qlipahsyunnusicc2ebks2zr,0
did:plc:3poearrvhltizf3iyfoiuspy,0
did:plc:4dcp6k3kcop4jjjgssje5epl,0
did:plc:55n6u6jaly6z6aox2etvnn72,0
did:plc:kyq5qydbx2qotlbhlibaiueo,0
did:plc:mvcc5iz5abcxxpexsgoyhqgl,0
did:plc:wrm4rvukusjpz24bdo63ozkm,0
did:plc:7vysvq2krnl3epg643bg2445,0
did:plc:ruuz27eqidtaytjzu2e7mbg2,0
did:plc:dbqlkjoe5upodqefh7q3innu,0
did:plc:otbb3qqg3w6sxp76rf2xpong,3
did:plc:iksrx2qya6lgfespbunmqlvj,5
did:plc:pm5gegftyh7o2oxe777k72nm,5
did:plc:werw2heyhyl2yfkwtufae353,0
did:plc:6gjm73wgm2x42xjezc7opiws,0
did:plc:vgnfho75rj67ynfk2hntuz2q,0
did:plc:pwutcats2lz4f3g5vvbxl5dd,0
did:plc:qhg3nq2qi2ik475waslrt5bz,0
did:plc:jpjf4xgjatnmtwgeucojw44f,0
did:plc:vxvoxtg4ko3sbmnobwcgiqm7,0
did:plc:kmojqyeoged2zzcvxce7pkjn,5
did:plc:gxqijlhbst6dnaqhidjgrfb3,5
did:plc:qpawsgalka57kwi5fhfj4hzj,0
did:plc:6or6dhyvndskr6qxng7edx7z,2
did:plc:abg2y3mydvfkpwl7ksdpfs6p,7
did:plc:dzed7br37kzcypjabhgt2djh,2
did:plc:dup5sbcigwnl7j253pqijcl6,2
did:plc:psreiffjetqujrk5pczrv4l7,7
did:plc:qgibhl6vlsowiyh7bdqpnp5w,1
did:plc:yohsvzrtg62hwg5hlk6ulm5j,7
did:plc:5utwj6wrifheowj3isebmd3d,7
did:plc:nbuoi7yvviacxqrnkbledzp2,7
did:plc:wljdmd3g3thjrme3wvr6bqrz,7
did:plc:sgcqhxgx2erc2ytqw7tfhgs4,0
did:plc:uogmlauuyk26ol5a62qzmvnf,3
did:plc:q26k24tboibad5y7tqb24haz,2
did:plc:zkeozovgn5fgqkexyml767fg,2
did:plc:zmff2s35vzbys2dbiftwk2sb,3
did:plc:ur2lpfjc76og32h6ups77nsl,1
did:plc:fz6hdurzmhbkcwbj5wl4wmfw,2
did:plc:tkngczoxkmwr22tn4npkzust,2
did:plc:cry6yk23yzzcs3yuetmyiudl,0
did:plc:lpboavyqxajt774dfwpmlru4,2
did:plc:7om7bghrh6lwwopyg7z47ztx,2
did:plc:45f3atuy3ygqgyvjjc7u4nm2,1
did:plc:ehiqtelbumvtd2fg4awgfril,3
did:plc:fq5qvqbxwrtf4cbzvvtxyvgz,2
did:plc:hbn4tb5xze6ndqs6zlpozyn7,2
did:plc:r5n65m3gmmfomol4pyy6nk5x,1
did:plc:tmdbaogdkob2r5d22g4o6dw6,2
did:plc:7rsynskpfz3n7sdppn2kfyyk,2
did:plc:vwjsphioezyeprvxox5mmzyx,7
did:plc:owupyfkvd2dxqtdcjs5icn7z,2
did:plc:akvhhqyyxugau3e5xdx2zr6k,2
did:plc:bkhg73xdqxbcmchk77hj2egp,2
did:plc:laazhsrbse7q7nii73f7k5qu,4
did:plc:ozregughzhtnewzzectrg6lc,2
did:plc:wdnpewy3br2didmxuptd3jaw,2
did:plc:tyvuiky77qjnk6pria65pzgt,2
did:plc:drxoxhuhpbzyjbusjv52waue,2
did:plc:t55b7tcezeokjomsmb6dpuop,2
did:plc:zly6nghb4i526hw6sed7omev,2
did:plc:raupmu5zhrjnx5lp7eoeyly4,2
did:plc:rom2p7ilobzmhbk656rulbgv,2
did:plc:k4z2jhe47eupqxsf7qqbgqr7,2
did:plc:67syoszyrcwzxhm4omiv7ph3,2
did:plc:5jb65t3w5ulhqxw737f5kygf,6
did:plc:seebsnzf6svvmfgnqplamhx2,2
did:plc:enmzvng5jqvlrwfl5uxjqpjx,2
did:plc:vqen2t7vtab3shnfjpyile2y,2
did:plc:efmsosry5eiqhu3bcfymrkf2,2
did:plc:cbf4cxmtxzd75cbulnhuoljp,2
did:plc:uov7fmagj2yhjtvuoj723kzx,2
did:plc:kckkjuypsqetqorp42znrgvx,6
did:plc:dwynuqicnem2xz6prywbdscc,2
did:plc:5dbd3ibqwmc7ril3e3n5ccj7,2
did:plc:p5gfy6iexpxjyp56jjebi6ba,6
did:plc:2ldkrpqtm23pxkfo52cqnnbk,2
did:plc:2seuvqb6ubtbwtk2ok2atep7,2
did:plc:2bkfejwn6nw6qvkbkuvh4adh,2
did:plc:ziltorpcotx67bfk6ecmyelv,2
did:plc:xmtxrmv7ynixnuqsvqptytmn,2
did:plc:kyctbo7ln3qbwp7c4jpnaonz,2
did:plc:7mlr5hpnxhhwhzijfa4do6cq,2
did:plc:3ler442nhk6ew3uq63jk5sk2,2
did:plc:zyt7fuwtgr3s4ktmd2zhi76h,2
did:plc:q7qv3xgmricuz5ycqku3bkt4,2
did:plc:brgz4zc4xogwpkg7yfsly6xj,2
did:plc:cpug754wrqdqavxbyulebelc,2
did:plc:v3srnpmgpsceh52dak6kmf4t,2
did:plc:lhug7q7rmvhmp7q4istpjvp5,2
did:plc:7z7scv4yuy3nxdpr4bfbvf4g,7
did:plc:ms2ohf227r4qqty2w7wbsi7v,4
did:plc:dgck7ixcxfwkzsifmbdistfc,7
did:plc:fpkqw2t6z7xxlyj7odopfzgl,7
did:plc:s6sctwfxkdz3u3eajomnpffl,3
did:plc:6nib7ltv4aoe46dolb3vutjg,0
did:plc:rprys2xupwkk6jsaxuhgi53d,7
did:plc:o7f7itj23s5ug3jx5djddal3,7
did:plc:2oqvt3qpfqmdgxp3ejuxjser,0
did:plc:4rjdkp74dushlpt6r2tgozql,0
did:plc:fn3etwsplojdexniuzmmbdfv,7
did:plc:u6ofxtuxkzvis7aukeawi5bt,7
did:plc:pzth2q6cg4jxye3des7dqwej,7
did:plc:m3d3c2pxfzz3oxc7dphdxqom,0
did:plc:tm47lvuttvclfswt6dqv6wl7,3
did:plc:rhbwjdaluedkltmphzfcqkax,3
did:plc:asqdcfcrriwidx4l3672srpd,3
did:plc:mxm6hawloclygowxju3s3op6,0
did:plc:dvnj23pv4ojqdjsbbpakp3wv,2
did:plc:dqa3uws2xsxnwtueag5zw6qk,0
did:plc:pdrvqygk3gcr6kzmf6pacz2n,3
did:plc:qqy6xbhai3k7mlxkgqlnhwe2,3
did:plc:dlbgu6yk3kzaittsuauqagai,1
did:plc:j7636rhbt7ymcmpbaagboeix,1
did:plc:zypsre7x4rvzisbvoy6ynjl2,3
did:plc:ilchho65s36bg2nksor65unc,3
did:plc:zlnrjcnauhklqhyeomgsgzt5,3
did:plc:b2sppqizyeovys27lgjhi57d,3
did:plc:y4viy2f2oy3uz52zrcxvq3e7,3
did:plc:kcd26i55s4pdx6gxctxo5eln,3
did:plc:rxu72ge3mblizpo2vimbrqtm,3
did:plc:tiu2cjwoiw72otigdndps34x,2
did:plc:j5t3b6cm3c2fq5wyy7rvarql,0
did:plc:cjmlhxknptynckg4bwxqjkri,0
did:plc:p5ipfehakikb6mhgzp2cwdo3,0
did:plc:m5raypoqbxpw3p7vffs3ej32,0
did:plc:qjicn4qoxtqkbqfhmosdvqle,0
did:plc:bim673ovsu634yyzw75fdhdj,0
did:plc:nsdrmt6opveaz46u452xk6gg,0
did:plc:7xpas2b6ypaky6x4al2lmd4g,0
did:plc:l7y2jz47uckh6tb5tb3gt5rn,0
did:plc:qjfxz72vkdwpewbru4mr2zn7,0
did:plc:k4m3cdszszbluivmdqatjvgj,5
did:plc:74z2j5l3pv6agao6edcgnch4,5
did:plc:sb5wgvtbkxawgrzwewedvsve,5
did:plc:xfgiw6u3xqajekm5l6mg3uo4,5
did:plc:qgflgs726ygh3scbigypaxtw,5
did:plc:ozembajhp2qvpmkinpdibe66,5
did:plc:axxyieocynu5x2q2dbr246gj,5
did:plc:xt4h7lvttft555jozpu4rdd4,5
did:plc:k3m4yrikfgwfjz6rxrbwnaum,5
did:plc:vveufbaejojxwguyz44rj4fj,6
did:plc:4pfrbwpeish6pkhz3cryazd5,2
did:plc:ycsbmle32t3vl7mo7dzdeauu,0
did:plc:phraomfzuzfpkigxdrhxqla3,6
did:plc:tuu7le3l4trdlp7gbwqkmpqt,6
did:plc:lzpgys6wxkswqmqgkemufogw,0
did:plc:5wjkwcetkn6765emmog7u4qo,1
did:plc:to2hu44ipbj3l3acsohf3tzc,4
did:plc:zsgsztd6i7nhp25swjcw42vu,6
did:plc:olmiwtp63p63l6ofgqjzhlrz,6
did:plc:7jm25h6qnri7ttv7525e4avr,6
did:plc:akawsmfbogyu2vfja74s3qaf,6
did:plc:gzmdabbqv4o4c3u6a6rjqvnk,6
did:plc:phmsdxakvlebwonlxmlngkku,6
did:plc:c2dmvxfbmbh2ul66233efrfu,6
did:plc:oea7lobbh6k3fmkfwrbn2smq,2
did:plc:krzfxnugm6lichhjpnq2fhnj,0
did:plc:2y6zniq4p7vcbuvekjypu7we,0
did:plc:rgodionjwmmgp7bneq6bilcy,1
did:plc:5vw6rar5cyzgcfa2ictc6oe2,4
did:plc:6vcr4yzlpvceqxy2x725jbrd,4
did:plc:qkglomwbpows4g7ifxwo7udc,1
did:plc:kp6vbhk3f5crfd7tnez77v7i,4
did:plc:hzrk22h7kzbdckuhxywxcufc,4
did:plc:u4pjvxs7za3n3p6byitnnh3r,4
did:plc:y543ghvtkxnj5nm3f3xc75pi,1
did:plc:fufmzrt5xecuzw6ypcxjezew,1
did:plc:wti344ojxjsfrukwmtjelbtl,1
did:plc:sayaaickcwk7y6bikesfaq46,1
did:plc:ucc4frica7jvi4znd6nklect,0
did:plc:sfcqs7wz4jrmvl2t4q6chfi7,6
did:plc:cfgxtf5auvz47rf267vzpnap,1
did:plc:cewt645jfmpgh3kynv3ox4lg,0
did:plc:stwisnoxoawbz7mpfxkkyhvy,0
did:plc:ur54zmoa7j4z7zxzzmunimza,7
did:plc:5wnkoe2s5sria3wx4fob5afq,4
did:plc:ibnikwekplnyedozbik2gmev,1
did:plc:e34spoycjtgpwhqsrvjf7jzw,0
did:plc:ihd3uhxx5ustdkqa4ayq75jc,0
did:plc:rxhet3dsgugk7byjpckzl2lz,0
did:plc:xfz366czydzekgdhpg7tmb2k,7
did:plc:45d4zaxkl4i2cnvaopqaqamt,7
did:plc:2edqvkfobf6gysvyx6zx244s,7
did:plc:qqnvas2jti4joxeekxch372g,1
did:plc:c6cimcpd4e6pwmtvgks57jlg,7
did:plc:dv4arr4dyd2ggnnsbz473lz3,2
did:plc:64stlg2te43sto6vjbtpho4s,0
did:plc:yfonj3qjvcy3h3wfyxta5b6c,1
did:plc:flm6xmg6z7sqtoxzok36svk5,8
did:plc:newczwhg7q6wkadxdpe4lfit,0
did:plc:ssi4v2pixywzyqchoo5v6ncc,0
did:plc:fpdcxfhcsunwq4iat2lsjolv,0
did:plc:tofjvgccigzvzibcya4un3ve,0
did:plc:aolp5jr4afjjvjncpn2gtvm4,4
did:plc:xe7yidhiv2aulq2aicfmaz7s,0
did:plc:xm2sjt63mazfu72awdcidkia,0
did:plc:wkhqk5wfwyeo2qiq7b6g4jas,4
did:plc:lr7kdznqo64sd6vhcp6x2old,4
did:plc:gc3bahrri3rx7qjweoddrugx,4
did:plc:ylerv6iovw3j4z6rw4qaci25,6
did:plc:lkdbx6woy4d66lv2a2jyro5f,4
did:plc:hikbsqq3kaamuln4djj5byrh,6
did:plc:4epde6cz5xeevus5nyt54gei,6
did:plc:32v5cosp5gymg6m5ruekfrpn,4
did:plc:4oaffot4kbkttfl7tdj77msu,4
did:plc:hdh4dheh3out6qya6v34q23u,4
did:plc:5zs5u4g6uue6yidfkmvomv7w,1
did:plc:whnihm3y6g5p4x6dcn7xxbxv,0
did:plc:f4uyjd6v36umuhauu6ueffem,0
did:plc:v57ueohex4jq4fvi74aj3llu,0
did:plc:fa2miq2hpthf5htagliqsqby,0
did:plc:23a64y3c7bml5h5r5h5aur35,0
did:plc:uulzl5lxufry5lsl56jxw4io,7
did:plc:2otbbncka7scz76gyqzkf3j5,7
did:plc:ra4reypz4un7liyl4schcwxb,2
did:plc:7qn22rajccyanbtysu27hwwz,6
did:plc:eklbfb6wr3iqzhnnoii35i3w,3
did:plc:6bnhe6n5rwv5ytpi57kybf47,3
did:plc:mcb2j7cnumsz2ylilvxxd6ea,3
did:plc:y3qazuhhz333o7rsnb3qvcfj,6
did:plc:pazzytppogqe26vbcux5u2dx,0
did:plc:uitsbduromxe7a7ghxw5dawn,6
did:plc:qfq7aof2tvzx6p4p7igxw47p,0
did:plc:sktcjrhcg62e5ofoupo6l4h2,6
did:plc:z64vorlg3d2oyj6l7afwrncg,4
did:plc:yhddktxw22k3ylm2zzzwlbqt,5
did:plc:vi4avkjbr6ja6eyuhhaj5cx5,3
did:plc:b3744hejl44idoov4ishir7i,5
did:plc:guctiix6ukbduir7tksf6vs2,0
did:plc:kngd3x4lg7dt5kiovc35qlop,5
did:plc:fmq5igcy75levszk3dee4dsf,5
did:plc:nhhbh5cmenx32l4kmbpwfbcd,7
did:plc:po3mgh4won6y6agh5djb3cqu,7
did:plc:panjhy2kqbcf5r4s5tx6ggqg,7
did:plc:lb6s3cbhxunxb5mn54usri74,3
did:plc:s6ohnylhhw62b3wkan6y72s7,4
did:plc:gkofrvamriykbuegfd5jgyw2,4
did:plc:lm5dmdeyqckuhz23n6ycwmqj,4
did:plc:x27vu72r72jg5sjxvtk3iatw,4
did:plc:pwwzlewzitgx2hqaxrn2t4zk,0
did:plc:3qgk2b6lveeor635simowhvl,7
did:plc:77dpbfgjd4jxjq7b7qisug5m,0
did:plc:2nweo3ttq6qrf2ai24vz6exl,0
did:plc:3z3z622inmjrsqfuglp7ambt,7
did:plc:7xqyw4xcb2xrzntrh7p5cqpk,0
did:plc:3lni5js6wq34jrwajhcr25tu,7
did:plc:qglrcamcado7zvnfput2vz2r,1
did:plc:3l5k6qpktiaobtu6chljqi22,6
did:plc:kcxtafuswcwhh6itdgeunjlk,0
did:plc:f737zeusxyvji45mcf3mhvou,6
did:plc:6e72v6fvkjhwtg55de5fjph7,6
did:plc:y4fn5qvg7vnz6stozgvoxi2h,0
did:plc:qj7rbpelkomob56t56ztwptw,3
did:plc:2mwjjup73vbml7tlixtf4c5r,2
did:plc:5uoshvddo5ddclcyrxfe4uz2,2
did:plc:che2upcfjs7vjs33ikzefg5n,2
did:plc:wtrhb46rxacc433cyu6jgkwe,0
did:plc:dlpc63qyyijgazxdyigtgmpi,2
did:plc:fqz7w6lkmqlq2h32ounqmtqm,2
did:plc:6mjkfnedlglksv5gpivxrldd,5
did:plc:7w343tl3hi4tamcyhze6c6ag,3
did:plc:thl4xaacenj62bkrxoibfde5,5
did:plc:p2tb5mycnomxanki2juu6wro,0
did:plc:vnvinvcp4lpyrhxp7c7pz4q3,0
did:plc:i4l6envyvf332mctibihnseo,2
did:plc:ectp4wurvzypfwfolbrijpao,4
did:plc:6li4cee4mhfwvuouapi4guc3,0
did:plc:e7vsvuwsz6osvpv4qt6bh3eq,3
did:plc:u4biet4p6dj77n3rywpbh5cu,1
did:plc:jexx4oqsgslakswl5sbmpg6e,1
did:plc:mmwlekhu4ribpvlgh775nn4o,2
did:plc:hne455ahhpnxi5vnm7a5dquz,0
did:plc:3yatsyzhxe5ftq65v6i24vhv,0
did:plc:xoxbcaaqdl7hs3mzcgjuubgu,0
did:plc:bya34fm4zuqa23jevmhsxqnl,0
did:plc:4qtdc6ewoekxv62varavvktt,6
did:plc:sex2c6tr2vkkke3g4jtzog4c,1
did:plc:h7yablbtihcgsn7phikitcm6,0
did:plc:pbkdei674hoxmdz5afexim2l,0
did:plc:nxcimthgv3hzyatubvidbzjv,0
did:plc:522sd3kpi5vjdrvgjycu33mf,0
did:plc:wdq5nsmlff6rwugwro2bvcts,0
did:plc:3dzsyytmkvwbgjfwqjr3w2f6,5
did:plc:omunkj4a3oedm6ykdl5cyviz,0
did:plc:sowrj3an3d2ddoqqu53jjlad,0
did:plc:wtnc2pwv3nskvl6zr2ik347t,6
did:plc:plqwgfvw7zgkrsyzjz652p3w,0
did:plc:hvtuas2cimuqni4qfvpb7o5n,1
did:plc:m4ecieijinsnaxf3btwvbink,0
did:plc:y2hia73xnej66jqerwarypdr,0
did:plc:iyzf6s4vtzsojyveth3wtexp,0
did:plc:omofselcxdbcjhkc4235ygyl,0
did:plc:2n4lfa2bg2v6do42usxsy3q3,2
did:plc:rte3hjo2foyzwjvaaqgiwmey,7
did:plc:udsysgerwez5l2m34jsvgykb,0
did:plc:gbvt7ilujmz2gfog6j6yyw2y,0
did:plc:urnhtedp47fskwlsv6jabbam,0
did:plc:5yjksdnuwumezzxu2tgjqbus,0
did:plc:t2cdexsbknbozeycqynigtyg,0
